ID,Action Date,Title,Vote,Meeting Body,File #
5239,1/11/2022,"Resolution approving Amendment No. 2 to the agreement between the San Francisco Public Health Foundation and the Department of Public Health (DPH) to provide program administration and support services to the Community Health Engagement Program, to increase the contract amount by $10,668,262 for a total amount not to exceed $20,027,567 for a total agreement term of January 1, 2020, through December 31, 2024, to commence following approval by the Board of Supervisors, and to authorize DPH to enter into amendments or modifications to the contract prior to its final execution by all parties that",Aye,Board of Supervisors,211164
5240,1/11/2022,"Resolution retroactively approving Amendment No. 2 to the agreement between Helios Healthcare, LLC and the Department of Public Health (DPH), for behavioral health services, to increase the agreement by $18,239,925 for an amount not to exceed $27,904,325; to extend the term by six years and six months from December 31, 2021, through June 30, 2028, for a total agreement term of July 1, 2018, through June 30, 2028; and to authorize DPH to enter into amendments or modifications to the contract prior to its final execution by all parties that do not materially increase the obligations or liabiliti",Aye,Board of Supervisors,211165
5241,1/11/2022,"Resolution retroactively approving Amendment No. 2 to the agreement between Health Advocates, LLC and the Department of Public Health (DPH) for uncompensated care reimbursement recovery services, to increase the agreement amount by $2,085,454 for an amount not to exceed $20,100,000; and to extend the term by two years from December 31, 2021, through December 31, 2023, for a total agreement term of January 1, 2014, through December 31, 2023; and to authorize DPH to enter into amendments or modifications to the contract prior to its final execution by all parties that do not materially increase",Aye,Board of Supervisors,211166
5242,1/11/2022,"Resolution authorizing the Office of Contract Administration to enter into a Fourth Amendment to the contract between the City and County of San Francisco and Language Line Services, Inc. for the purchase of telephonic interpretation services for City departments, increasing the contract amount by $1,794,000 for a total contract amount not to exceed $11,694,000 and extending the term by six months to July 31, 2022, for a total contract duration of four years from August 1, 2018, through July 31, 2022.",Aye,Board of Supervisors,211167
5243,1/11/2022,"Resolution retroactively authorizing the Recreation and Park Department to accept and expend grant funding from the State Coastal Conservancy Priority Conservation Area Grant Program in the amount of $500,000 to support the Twin Peaks Improvement Project (“Project”); retroactively approving the Grant Agreement which is on file with the Clerk of the Board which requires the Recreation and Park Department to maintain the Project for a 20-year period commencing upon project completion, pursuant to Charter, Section 9.118(b); and to retroactively authorize the Recreation and Park Department to ente",Aye,Board of Supervisors,211178
5244,1/11/2022,"Resolution retroactively authorizing the Department of Public Health to accept and expend a grant in the amount of $3,000,000 from the Substance Abuse and Mental Health Services Administration for participation in a program, entitled “The Care Coordination and Transitions Management Project,” for the period of September 30, 2021, through September 29, 2023.",Aye,Board of Supervisors,211179
5245,1/11/2022,"Resolution authorizing the Department of Public Health to submit an application to continue to receive funding for the Ryan White Act HIV/AIDS Emergency Relief Grant Program from the Health Resources Services Administration; and requesting $15,590,728 in HIV Emergency Relief Program funding for the San Francisco Eligible Metropolitan Area for the period of March 1, 2022, through February 28, 2023.",Aye,Board of Supervisors,211206
5246,1/11/2022,"Resolution retroactively authorizing the Department of Emergency Management to accept and expend a gift of new air filtration units with an estimated market value of $100,000 from the Bay Area Air Quality Management District to support implementation of the Wildfire Air Quality Response Program for the project term of August 1, 2021, through July 31, 2024.",Aye,Board of Supervisors,211237
5247,1/11/2022,"Ordinance amending the Planning Code to conditionally permit Bars in the Castro Street Neighborhood Commercial District; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1.; and making findings of public necessity, convenience, and welfare under Planning Code, Section 302.",Aye,Board of Supervisors,211093
5248,1/11/2022,"Ordinance amending the Administrative Code to provide members of the Public Works Commission, Sanitation and Streets Commission, and Sheriff’s Department Oversight Board with health insurance coverage through the San Francisco Health Service System.",Aye,Board of Supervisors,211100
5249,1/11/2022,"Ordinance amending the Municipal Elections Code to require the Director of Elections to submit information documenting the City’s intended open source voting pilot program to the California Secretary of State, on behalf of the Board of Supervisors, and, upon approval of the Secretary of State, to implement such a system for use at the November 8, 2022, election.",Aye,Board of Supervisors,211303
5250,1/11/2022,"Hearing of persons interested in or objecting to the approval of a Conditional Use Authorization pursuant to Sections 209.2, 253, 303, and 317, of the Planning Code, for a proposed project at 3832-18th Street, Assessor's Parcel Block No. 3580, Lot No. 018, identified in Planning Case No. 2020-001610CUA, issued by the Planning Commission by Motion No. 21016, dated October 14, 2021, to allow demolition of a single-family residence and approval of an individually requested state density bonus project pursuant to Planning Code, Section 206.6 (using the State Density Bonus Law (California Governmen",Aye,Board of Supervisors,211187
5251,1/11/2022,"Motion approving the decision of the Planning Commission by its Motion No. 21016, approving a Conditional Use Authorization, identified as Planning Case No. 2020-001610CUA, for a proposed project located at 3832-18th Street; and making environmental findings, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye,Board of Supervisors,211188
5252,1/11/2022,"Motion conditionally disapproving the decision of the Planning Commission by its Motion No. 21016, approving a Conditional Use Authorization, identified as Planning Case No. 2020-001610CUA, for a proposed project at 3832-18th Street, subject to the adoption of written findings by the Board in support of this determination.",Aye,Board of Supervisors,211189
5253,1/11/2022,"Motion directing the Clerk of the Board to prepare findings in support of the Board of Supervisors' disapproval of the proposed Conditional Use Authorization, identified as Planning Case No. 2020-001610CUA, for a proposed project at 3832-18th Street.",Aye,Board of Supervisors,211190
